tic,year,quarter,timestamp_Q,timestamp_A,timestamp_et_q_start,timestamp_et_q_end,timestamp_et_a_start,timestamp_et_a_end,section,speaker_name_Q,speaker_title_Q,question_text,speaker_name_A,speaker_title_A,answer_text,assertive_label,assertive_score,cautious_label,cautious_score,optimistic_label,optimistic_score,specific_label,specific_score,clear_label,clear_score,relevant_label,relevant_score,sent_section_id,qa_assertive_signed,qa_cautious_signed,qa_optimistic_signed,qa_specific_signed,qa_clear_signed,qa_relevant_signed,qa_assertive_cumulative,qa_cautious_cumulative,qa_optimistic_cumulative,qa_specific_cumulative,qa_clear_cumulative,qa_relevant_cumulative,qa_assertive_sentence_level_CP,qa_cautious_sentence_level_CP,qa_optimistic_sentence_level_CP,qa_specific_sentence_level_CP,qa_clear_sentence_level_CP,qa_relevant_sentence_level_CP
TRV,2021,3,3374.959,3457.62,2021-10-19 09:55:57.791000-04:00,2021-10-19 09:56:14.959000-04:00,2021-10-19 09:56:14.959000-04:00,2021-10-19 09:57:37.620000-04:00,QA,Josh Shanker,"Analyst, Bank of America","Great, thank you. And your growth looks fairly strong. I think we can all agree that the price is under price right now. Can you talk about growing your book at a period of time when the price is below rate-adequate levels?",Alan Schnitzer,Chairman and CEO,"Sure, Josh. Michael, again, as we've talked about pretty consistently, our goal is to profitably grow the portfolio over time. We remain confident in our ability to do so. And again, as we've talked about, really the profit pressure at the moment really is timing. And it's a mismatch between our ability to get rates filed and approved and earned and relative to the loss experience we're seeing at this point in time. But we expect that's going to align with loss costs over time. And, you know, we've seen movies like this before, right, where we've written business, we've grown the business, we've improved the profit on that business we wrote over time. And so, you know, that's the path we're headed down. You know, as we do start to put more price in the market, could that impact growth on a go-forward basis? Certainly could, but... Again, we're comfortable with our ability to profitably grow the auto book over time. Just to put a finer point on that, we had this experience a few years ago in personal lines, and we ended up with a larger book of very profitable business, and we would expect this to play out in exactly the same way. So very pleased with the volume we're putting on.",positive,0.635,neutral,0.666,positive,0.706,positive,0.885,positive,0.936,positive,0.975,16,0.635,0.0,0.706,0.885,0.936,0.975,8.174,0.0,1.875,13.4,13.988,15.315,0,0,1,0,0,0
TRV,2021,3,3507.15,3552.83,2021-10-19 09:57:37.620000-04:00,2021-10-19 09:58:27.150000-04:00,2021-10-19 09:58:27.150000-04:00,2021-10-19 09:59:12.830000-04:00,QA,David Mote-Madden,"Analyst, Evercore ISI","Hi, thanks. Good morning. I had just a quick question on the holdco cash balance. It fell versus last quarter, but still well above your target. I think it was $800 million. Is that still just a function of the debt that you raised? I think it was last quarter. Um, have you, uh, you just haven't put that down into the operating companies for growth? Um, or, or is that sort of a, you know, excess capital at, at the hold code that we can think about, uh, to be used for M&A or share repurchases or, or other uses?",Dan Fry,Chief Financial Officer,"Yeah, David, I, I'm not too terribly worried about cash at the hold code at any quarters, at any quarters, um, And we're really looking at overall capital position and still feeling very strong about that. And I think you see that in the capital actions that we took this quarter. You know, the decline from where we were, we also, because of the strength of the position that we started with, didn't need to bring up as much from the underlying companies. We're not signaling anything there with the variability in holding companies we're really just trying to make sure that we've got what we need to cover. And if we've got a little more than that at any point in time, that's fine.",positive,0.555,neutral,0.659,neutral,0.582,neutral,0.37,positive,0.871,positive,0.978,17,0.555,0.0,0.0,0.0,0.871,0.978,8.729,0.0,1.875,13.4,14.859,16.293,0,0,1,0,0,0
TRV,2021,3,3597.948,3639.427,2021-10-19 09:59:12.830000-04:00,2021-10-19 09:59:57.948000-04:00,2021-10-19 09:59:57.948000-04:00,2021-10-19 10:00:39.427000-04:00,QA,David Mote-Madden,"Analyst, Evercore ISI","Got it. Okay, thanks. And then maybe a question just for Greg. I was a little surprised that the workers' comp net premium written is still down year over year. I know you said that the rate is still slightly negative. I guess, could you maybe talk about some of the other drivers of the decrease? I would think that there's some sort of wage inflation in there and the exposure base, you know, I would think is up versus last year. But maybe just talk about the puts and takes there and when you think we should start to see some growth in workers' comp net premium written.",Greg Teslowski,"President, Business Insurance","Yeah, David, let me give you a little bit of color what's underneath the quarter number. Clearly, as I said earlier, we still have a slight negative in rates, so that's going to have a large weight in the overall net written premium. Delta, we had strong retention. Overall, if there's an area that brought the number down, it was on a new business basis. And when we look into the marketplace, and particularly larger accounts for this quarter, where we saw the clearing price relative to our price to risk to make sure that we're getting adequate value over the long term, we didn't hit on some larger deals. So really it's a function of disciplined underwriting. So the combination of all those drove that minus three.",positive,0.515,neutral,0.668,neutral,0.556,positive,0.936,positive,0.888,positive,0.977,18,0.515,0.0,0.0,0.936,0.888,0.977,9.244,0.0,1.875,14.336,15.747,17.27,0,0,0,1,0,0
TRV,2021,3,3666.15,3726.634,2021-10-19 10:00:39.427000-04:00,2021-10-19 10:01:06.150000-04:00,2021-10-19 10:01:06.150000-04:00,2021-10-19 10:02:06.634000-04:00,QA,Brian Meredith,"Analyst, UBS","Yeah, thank you very much. Just quickly on workers' comp, I'm just curious, are we getting to a point where maybe we start to see underlying loss ratios start to at least stabilize or improve here, given rate versus trend, or are we still a ways away from that happening?",Alan Schnitzer,Chairman and CEO,"Yeah, you know, the ??Lost trend has been pretty benign in workers' comp, but it hasn't been negative. It's been positive. And, you know, the rate, the overall pricing has been sort of, you know, closer to zero, so below that. So on a, you know, if you look at a calendar year basis, you know, almost being equal, you'd expect some compression. You know, of course, we've had a lot of prior year development. So, you know, the line has been, you know, on a ??it's been ??If you look back in accident years, more probably we would have predicted the time. And we would have predicted some quarters ago that we would have hit a bottom and made a turn. But again, we've had pretty good results in that line throughout the pandemic. And so I think the outlook is probably going to continue to bounce around, call it zero-ish, for a little bit longer before it makes a turn. But it will. It'll bounce around, but it will make a turn and go north from there.",positive,0.555,neutral,0.651,positive,0.505,positive,0.871,positive,0.879,positive,0.967,19,0.555,0.0,0.505,0.871,0.879,0.967,9.799,0.0,2.38,15.207,16.626,18.237,0,0,0,0,0,0
TRV,2021,3,3751.065,3779.557,2021-10-19 10:02:06.634000-04:00,2021-10-19 10:02:31.065000-04:00,2021-10-19 10:02:31.065000-04:00,2021-10-19 10:02:59.557000-04:00,QA,Mike Zurimski,"Analyst, Wolf Research","Sure, if you want to take that.",Jeff Clank,"President, Bond and Specialty Insurance","Yeah, thanks for the question, Brian. Cyberflow remains strong. It's consistent with broader demand in the marketplace, including first-time buyers. Like I mentioned earlier, in this elevated risk environment, our quote-hit ratios are understandably down given those dynamics. We've tightened underwriting requirements like multi-factor authentication, like I mentioned. We're also aggressively pursuing needed rate on both new and renewal. So that's the dynamic that's still out there in the market in our results.",positive,0.49,neutral,0.696,neutral,0.764,positive,0.612,positive,0.823,positive,0.973,20,0.49,0.0,0.0,0.612,0.823,0.973,10.289,0.0,2.38,15.819,17.449,19.21,0,0,0,0,0,0
TRV,2021,3,3785.65,3816.466,2021-10-19 10:02:59.557000-04:00,2021-10-19 10:03:05.650000-04:00,2021-10-19 10:03:05.650000-04:00,2021-10-19 10:03:36.466000-04:00,QA,Brian Meredith,"Analyst, UBS",Gotcha. So you're just pushing harder than the rest of the market? Is that what it is? Or are people just not buying as much?,Alan Schnitzer,Chairman and CEO,"I think, you know, it's just a combination of we're pushing consistent with our strategies and others are executing on their strategies. But it's pretty well known how the cyber dynamic has been in the marketplace. You know, Brian, I would also add two things. One, we've been very, very disciplined about enforcing minimum cyber hygiene, and I don't know that other markets are necessarily as disciplined about that. So when that business leaves us, it's presumably going somewhere. And given the profitability challenges in that line, we're just fine with that.",positive,0.579,neutral,0.625,positive,0.503,neutral,0.556,positive,0.771,positive,0.634,21,0.579,0.0,0.503,0.0,0.771,0.634,10.868,0.0,2.883,15.819,18.22,19.844,0,0,0,0,0,1
TRV,2021,3,3841.112,3861.68,2021-10-19 10:03:36.466000-04:00,2021-10-19 10:04:01.112000-04:00,2021-10-19 10:04:01.112000-04:00,2021-10-19 10:04:21.680000-04:00,QA,Meyer Shields,"Analyst, KBW","Great. Thanks. I really appreciate your fitting me in. Michael, can you update us on severity trends in personal auto liability? We've talked a lot about the physical damage side. I just want to get a sense of what's going on on the liability side.",Michael Klein,"President, Personal Insurance","Sure, Meyer. I would say we talk a lot about property damage and liability because that's the place where it's really elevated relative to our expectations. I think on the personal line side, there certainly is a loss trend. in bodily injury liability, but it's much closer to what we would have expected.",neutral,0.439,neutral,0.699,neutral,0.751,positive,0.549,positive,0.747,positive,0.951,22,0.0,0.0,0.0,0.549,0.747,0.951,10.868,0.0,2.883,16.368,18.967,20.794999999999998,1,0,0,0,0,0
TRV,2021,3,3876.814,3892.492,2021-10-19 10:04:21.680000-04:00,2021-10-19 10:04:36.814000-04:00,2021-10-19 10:04:36.814000-04:00,2021-10-19 10:04:52.492000-04:00,QA,Meyer Shields,"Analyst, KBW","Okay, perfect. And a brief follow-up, if possible. I just was hoping I could tease or parse out that two points that Greg had talked about between the weather-related losses and the COVID impact. Mayor Stanton.",Dan Fry,Chief Financial Officer,"At the risk of getting too granular, we'd rather not parse that out. You could think of them as being fairly equal in terms of their contribution.",neutral,0.619,neutral,0.743,neutral,0.922,neutral,0.521,positive,0.656,positive,0.815,23,0.0,0.0,0.0,0.0,0.656,0.815,10.868,0.0,2.883,16.368,19.623,21.61,0,0,0,0,0,0
TRV,2021,3,3938.058,3996.011,2021-10-19 10:04:52.492000-04:00,2021-10-19 10:05:38.058000-04:00,2021-10-19 10:05:38.058000-04:00,2021-10-19 10:06:36.011000-04:00,QA,Tracy Benjiji,"Analyst, Barclays","Thank you for tuning me in. Just really quickly on the commentary of the net favorable impact of COVID on business insurance. I'm looking at your 10Q, and it looks like travelers benefited from reduced claim settlement activity largely due to the disruptions in the judicial system related to COVID-19. So how much of that thought process played into your underlying BI combined ratio improvements this quarter? And could you contextualize how that may change going forward?",Dan Fry,Chief Financial Officer,"Tracy, it's Dan. So really what you're seeing in the current quarter is the impact on commercial auto, and that's a frequency event. So I think what we'd expect there over time is we get to a full ??post-pandemic recovery, if things go back to the way they were pre-pandemic, I don't think we'd expect that frequency benefit to persist. I think the language, if we could take it offline, but I think the language you're reading out of the queue is more specific to the cash flows related to operations in the quarter, and that would be lower claim payments. If you look at paid to incurreds, on a year-to-date basis, it's almost identical to where paid to incurred was on a year-to-date basis for the first nine months of last year when we were talking about the fact that courts were closed and it was taking a long time to get settlements out the door.",positive,0.472,neutral,0.672,neutral,0.752,positive,0.909,positive,0.828,positive,0.855,24,0.472,0.0,0.0,0.909,0.828,0.855,11.34,0.0,2.883,17.277,20.451,22.465,0,0,0,1,0,0
TRV,2021,3,4021.941,4077.32,2021-10-19 10:06:36.011000-04:00,2021-10-19 10:07:01.941000-04:00,2021-10-19 10:07:01.941000-04:00,2021-10-19 10:07:57.320000-04:00,QA,Tracy Benjiji,"Analyst, Barclays","Okay, that's helpful. Also, Greg mentioned that you focused on your deductibles, attachment points, sublimits, and exclusions, and that's also really important rather than just looking at a blunt rate direction discussion. So could you just Let me know your view of loss trend or rate adequacy that's driving those underwriting decisions and which business lines those actions are the most evident.",Alan Schnitzer,Chairman and CEO,"I'm not exactly sure what you're trying to get at with that. I think the point we were trying to make is we are always very disciplined underwriters, starting with risk selection and then evaluating the terms of every single deal that we underwrite, paying attention to all the levers that contribute to price per unit of risk. And so I think that's the point we were trying to make. You know, that's important. It's not, you know, overpowering to the results in any quarter, but those things compound over time. And to the extent that we are making those types of changes on an individual risk, it will improve the price per unit of risk. That's not apparent in the production statistics. And also, you know, that tends to unwind more slowly than, say, rate unwinds over time. But I don't think we meant to make more of it than that.",positive,0.557,neutral,0.633,neutral,0.798,positive,0.544,positive,0.818,positive,0.967,25,0.557,0.0,0.0,0.544,0.818,0.967,11.897,0.0,2.883,17.821,21.269,23.432,0,0,0,0,0,0
TRV,2021,3,4083.042,4084.442,2021-10-19 10:07:57.320000-04:00,2021-10-19 10:08:03.042000-04:00,2021-10-19 10:08:03.042000-04:00,2021-10-19 10:08:04.442000-04:00,QA,Tracy Benjiji,"Analyst, Barclays",Okay. So it sounds like just normal course of business. Appreciate you taking my question.,Alan Schnitzer,Chairman and CEO,"Thanks, Tracy.",neutral,0.674,neutral,0.709,neutral,0.932,neutral,0.656,positive,0.53,positive,0.429,26,0.0,0.0,0.0,0.0,0.53,0.429,11.897,0.0,2.883,17.821,21.799,23.861,0,0,0,0,1,1
TRV,2021,3,4091.764,4101.539,2021-10-19 10:08:04.442000-04:00,2021-10-19 10:08:11.764000-04:00,2021-10-19 10:08:11.764000-04:00,2021-10-19 10:08:21.539000-04:00,QA,Conference Operator,Moderator,"And at this time, I'll turn the call back over to Ms. Goldstein for any closing remarks.",Abby Goldstein,Senior Vice President of Investor Relations,"Thanks, everyone, for joining us today. We appreciate your time. And as always, if there's any follow-up, please feel free to reach out directly to Mr. Leach. Have a good day.",neutral,0.517,neutral,0.763,neutral,0.789,neutral,0.54,positive,0.652,positive,0.632,27,0.0,0.0,0.0,0.0,0.652,0.632,11.897,0.0,2.883,17.821,22.451,24.493,0,0,0,0,0,0
TRV,2021,4,2074.392,2155.497,2021-01-20 09:34:16.403000-05:00,2021-01-20 09:34:34.392000-05:00,2021-01-20 09:34:34.392000-05:00,2021-01-20 09:35:55.497000-05:00,QA,Michael Phillips,Morgan Stanley,"Good morning, everybody. My first question goes to Otto and the speed to which I guess you think you can get improvements there given you're more of a package writer. So we've seen Retention is held steady, PIF relatively steady. Others are seeing drops there as they kind of curtail growth. Your pricing of 1.2%, clearly not enough, obviously, but I'm sure you'll take more, as you said. But is the fact that you're more of a package writer more of a hindrance to your ability to get the improvements that you think you need over the course of the year versus peers that don't have as much package? Is that more of a hindrance? And will that create more of a slowdown in profitability as the year comes out? Thanks.",Michael Klein,"President, Personal Insurance","Sure, Michael. It's Michael Klein. So I would say the short answer is no, but let me unpack that a little bit. So first, the fact that we're a package writer, I actually think the benefit of being a portfolio solution provider showed through in our results this quarter with relatively strong performance in home balancing some of the challenges we see in auto, number one. Number two, Because we have a balanced portfolio of about 50% property, 50% auto, our overall segment results are actually less sensitive to the trends in auto than the average competitor who is more, say, 60, 40, 70, 30. Probably most importantly, though, is there's nothing about our being a portfolio solution provider that influences our resolve to improve profitability in auto. As you mentioned, the 1.2%, that's we posted in the quarter is encouraging but clearly not enough, which is why, you know, we're on a path towards accelerating renewal premium change over time. And we're in the process of continuing to evaluate our loss experience, file adjusted rates based on that loss experience, and file for, take, and get approval for the rate we need to improve the profitability of the line.",positive,0.623,neutral,0.654,positive,0.606,positive,0.97,positive,0.937,positive,0.966,1,0.623,0.0,0.606,0.97,0.937,0.966,0.623,0.0,0.606,0.97,0.937,0.966,0,0,0,0,0,0
TRV,2021,4,2205.32,2284.841,2021-01-20 09:35:55.497000-05:00,2021-01-20 09:36:45.320000-05:00,2021-01-20 09:36:45.320000-05:00,2021-01-20 09:38:04.841000-05:00,QA,Michael Phillips,Morgan Stanley,"Okay, Michael, thank you. That's helpful. I appreciate that. And obviously, the package and the homeowner benefits really helps. So thank you. Second question is specific to reserves and specifically on on COVID reserves that you set up at the beginning of COVID. So, you know, almost two years ago, everybody is the sky's falling, it's gonna be the worst industry ever. Clearly, not the case. But we've had Delta, we've had Omicron, and so there's still some concerns. But I guess, Last I've seen from you guys' comments on that is still the bulk of your reserves there, which I think are north of $250 million, are in IVNR. So at what point do you get comfort in saying that either it comes down because they're not going to get reported, or have you seen anything that's been reported that it's still the bulk in IVNR? So where do we get some comfort that ??where do you get comfort that it's time to maybe move that number down?",Dan Fry,Chief Financial Officer,"Hey, Michael, good morning. It's Alan. Let me start, and then I'll just take it over to Dan. But just to clarify, we never said the sky was falling. We never said this was going to be the worst industry. Just to clarify, industry commentary. But let me turn it over to Dan for the assessment and response. Sure, Michael. So, you know, it's a fair question. You know, we could say the same thing exiting 2021 as we've been saying for the past several quarters, which is when we look back, you know, back to the beginning of the pandemic and the reserves that we established related to losses specifically for the pandemic, sitting here at the end of 2021, it's still the case that the majority of those losses are sitting in IBNR. And as we've said, you know, in each of the last few quarters, I think we've taken a cautious approach in that regard. I think there's uncertainty as to what the ultimate severity may be for some of those claims. We know courts are not yet fully reopened, so reporting patterns may be slowed. We're just going to continue to take a cautious approach. Having said that, within our PYD figures, there is favorability from accident year 20. There's also favorability from accident years 19, 18, 17, 16, 15, 14, and so on. So I think we're trying to be",positive,0.501,neutral,0.598,neutral,0.529,positive,0.962,positive,0.78,positive,0.962,2,0.501,0.0,0.0,0.962,0.78,0.962,1.124,0.0,0.606,1.932,1.717,1.928,0,0,0,0,0,0
TRV,2021,4,2338.366,2370.865,2021-01-20 09:38:04.841000-05:00,2021-01-20 09:38:58.366000-05:00,2021-01-20 09:38:58.366000-05:00,2021-01-20 09:39:30.865000-05:00,QA,Brian Meredith,UBS Analyst,cautious we're not ignoring where there's good news i just think the degree to which we're reacting to that good news has been pretty cautious okay thank you guys make sense appreciate it the next question is from brian meredith with ubs please go ahead yeah thank you a couple questions here first i'm just curious um when we take a look at the renewal you know rate trend here and you know take in your historical kind of loss trend that you've talked about um i think it was around five percent you know how close are we to that and i think i just want to clarify i think you also said that you're expecting to continue to take rates that will kind of be margin accretive throughout 2022. good morning it's alan i think we said price and and you know there's,Alan Schnitzer,Chairman and CEO,"Industry observers get very, very focused on that rate and loss trend number, and I think in some circumstances that's appropriate and some it's just not. And you look at the overall 9.2 points of price, you look at our effective execution and segmentation of that across the book, that 9.2, if you look back over 15 or 20 years, you can't find that many quarters with price at that level. And so the combination of the rate we're getting and the exposure continues to contribute to written margin expansion.",positive,0.482,neutral,0.674,neutral,0.53,positive,0.943,positive,0.89,positive,0.973,3,0.482,0.0,0.0,0.943,0.89,0.973,1.6059999999999999,0.0,0.606,2.875,2.607,2.901,0,0,0,0,0,0
TRV,2021,4,2396.607,2427.33,2021-01-20 09:39:30.865000-05:00,2021-01-20 09:39:56.607000-05:00,2021-01-20 09:39:56.607000-05:00,2021-01-20 09:40:27.330000-05:00,QA,Brian Meredith,UBS Analyst,"That makes sense. And then I'm just curious, taking a look at your full year underlying combined ratio, you know, in your business insurance, I mean, it's probably as low as it's been in the last decade or more. I guess my question there is, you know, are you thinking it needs to get lower here or are you kind of at an acceptable level kind of from a return perspective at this point?",Alan Schnitzer,Chairman and CEO,"You know, I think we're going to stay away from giving a lot of specific forecasts. I mean, you know, Greg, I think, did speak to that in his prepared remarks. So, you know, we do think that there are continuing to be headwinds, and Greg specified what they were. We continue to think that we've got to do more to offset those. And so we'll, you know, continue to price and execute to do that. But I think we're going to avoid giving specific outlook on a metric. Thanks, Ryan.",positive,0.479,neutral,0.65,neutral,0.616,negative,0.544,positive,0.69,positive,0.498,4,0.479,0.0,0.0,-0.544,0.69,0.498,2.085,0.0,0.606,2.331,3.297,3.399,0,0,0,1,0,1
TRV,2021,4,2445.055,2464.386,2021-01-20 09:40:27.330000-05:00,2021-01-20 09:40:45.055000-05:00,2021-01-20 09:40:45.055000-05:00,2021-01-20 09:41:04.386000-05:00,QA,Ryan Tunis,Autonomous Research,"Hey, thanks. I had a couple on the Ag Treaty. First of all, was there any benefit on the underlying loss ratio this quarter for the recoveries on that, or was it all just caps?",Dan Fry,Chief Financial Officer,"Hey, Ryan, it's Dan. I know I go through the comments fast, but in my comments I gave you $34 million of benefit to the underlying in the quarter, which was $10 million to BI and $24 million to PI. But the lion's share, $220 plus, was to CATS.",neutral,0.597,neutral,0.756,neutral,0.916,positive,0.856,positive,0.88,positive,0.969,5,0.0,0.0,0.0,0.856,0.88,0.969,2.085,0.0,0.606,3.187,4.177,4.368,0,0,0,1,0,1
TRV,2021,4,2495.878,2541.173,2021-01-20 09:41:04.386000-05:00,2021-01-20 09:41:35.878000-05:00,2021-01-20 09:41:35.878000-05:00,2021-01-20 09:42:21.173000-05:00,QA,Ryan Tunis,Autonomous Research,"Got it. And then follow-up is, I think in the past you've sort of set the self-retention on that treaty in such a way, kind of in line with your view of what internally of what your catload was, should we interpret the higher self-retention on that aggregate as you guys having raised your internal view of your catload, or was that just a function of renewal discussions, harder terms and conditions?",Dan Fry,Chief Financial Officer,"So a couple comments there, Ryan. One, I think some of the analysts have assumed that the attachment point was a proxy for our for our catalog. We've never said that, and it doesn't work quite that way. Having said that, the increase in the attachment point is generally going to be reflective of the growth of our business. losses on a dollar basis to grow. And then the attachment point and the change from $5 million deductible per event to a $10 million deductible per event, that's the combination of what was available in the marketplace and what we felt was an appropriate deal to pursue.",positive,0.473,neutral,0.732,neutral,0.887,positive,0.952,positive,0.877,positive,0.908,6,0.473,0.0,0.0,0.952,0.877,0.908,2.558,0.0,0.606,4.138999999999999,5.054,5.276,0,0,0,0,0,0
TRV,2021,4,2579.553,2672.111,2021-01-20 09:42:21.173000-05:00,2021-01-20 09:42:59.553000-05:00,2021-01-20 09:42:59.553000-05:00,2021-01-20 09:44:32.111000-05:00,QA,Jimmy Buehler,J.P. Morgan,"Hi, good morning. I had a couple of questions. First, just on the auto business, you mentioned the 1.2% increase on rates that you got. Can you compare that to what you're actually seeking in terms of price hikes and just the process of sort of getting approvals and how they should flow through? Just trying to get an idea on whether you think margins can begin to improve if inflation does not cool down. And then I had another one.",Michael Klein,"President, Personal Insurance","Sure, Jimmy. Thanks for the question. It's Michael. So the 1.2, right, is the written renewal premium change across the portfolio. You could sort of think of it as including a weighted average of the rate we've achieved in the states we've gotten it, right? So 11 out of, call it, 46 states we got rate in. The other important thing is the 11, the number of the 11 that I gave you is a new business effective date, not a renewal effective date. There's a little bit of a lag in the impact on renewals underneath that 1.2. What I would say is, in terms of the process, we are largely being successful in achieving the rate we're asking for state by state. Obviously, every state's a little bit different, but as I mentioned, we're pursuing the rate we think we need based on the trends we see. Your point about what happens with severity and loss trend from here is a really good one, right? The filings we got approved in the fourth quarter of last year were based on our, you know, experience and our outlook for trends at that point in time. And as we seek additional rate as we move into 2022, we'll continue to update those assessments and those assumptions and that'll drive the rate we request on a state-by-state basis. But the 1.2 is really mostly a function of the fact that it's in, you know, 20% of the states we're writing in. And as we get more rate approved in more states, that'll drive that acceleration.",positive,0.528,neutral,0.708,neutral,0.523,positive,0.974,positive,0.929,positive,0.974,7,0.528,0.0,0.0,0.974,0.929,0.974,3.086,0.0,0.606,5.1129999999999995,5.9830000000000005,6.25,0,0,0,0,0,0
TRV,2021,4,2681.936,2697.812,2021-01-20 09:44:32.111000-05:00,2021-01-20 09:44:41.936000-05:00,2021-01-20 09:44:41.936000-05:00,2021-01-20 09:44:57.812000-05:00,QA,Jimmy Buehler,J.P. Morgan,"And besides California, are there any major states where you're having a hard time getting price increases? Because I think California hasn't approved anything so far.",Michael Klein,"President, Personal Insurance","Again, I would say most of the states that we are working with, we've been able to get approved what we've sought. And I really wouldn't point to any states that have been a particular challenge. Okay.",neutral,0.434,neutral,0.745,neutral,0.886,neutral,0.766,positive,0.748,positive,0.919,8,0.0,0.0,0.0,0.0,0.748,0.919,3.086,0.0,0.606,5.1129999999999995,6.731,7.169,0,0,0,0,0,0
TRV,2021,4,2709.694,2766.39,2021-01-20 09:44:57.812000-05:00,2021-01-20 09:45:09.694000-05:00,2021-01-20 09:45:09.694000-05:00,2021-01-20 09:46:06.390000-05:00,QA,Jimmy Buehler,J.P. Morgan,"And then on workers' comp, I think there's been hope for almost two years now that pricing would turn. What are you seeing, and what are your expectations on pricing for that line?",Greg Teslowski,"President, Business Insurance","Yes, more on Jim. This is Greg Zawalski. In Alan's prepared comments, he mentioned that we saw a little more of a negative than we have been prior quarters on that. And that really is generated based on the strong industry profitability and profitability from ourselves also. So a couple quarters back, you know, we would have thought that we would have been getting above zero, but the pandemic had, with the contraction of the economy, some very favorable results overall on frequency on workers' comp. And so the bureaus that really regulate that particular product are all at a state level looking at direct COVID losses and indirect COVID losses. And they do a pretty good job of predicting where the future loss costs are. And so we think it's going to be a little bit longer than what we did a couple quarters ago just because of that strong profitability before it might get above zero.",positive,0.579,neutral,0.664,positive,0.606,positive,0.841,positive,0.927,positive,0.932,9,0.579,0.0,0.606,0.841,0.927,0.932,3.665,0.0,1.212,5.954,7.658,8.100999999999999,0,0,0,0,0,0
TRV,2021,4,2802.376,2905.965,2021-01-20 09:46:06.390000-05:00,2021-01-20 09:46:42.376000-05:00,2021-01-20 09:46:42.376000-05:00,2021-01-20 09:48:25.965000-05:00,QA,Elise Greenspan,Wells Fargo,"Hi, thanks. Good morning. My first question is just related to inflation and lost trends. Are you guys seeing any upward pressure on lost trends in social inflation, climate change, or any other factors? I know it came up a couple times on the call, but can you just confirm that within BI, your loss trend assumption does still stay at that 5 percent level that we've been talking about?",Alan Schnitzer,Chairman and CEO,"Yeah, Elise, good morning. Yeah, we have not changed our general view of loss trend in BI. But remember, you know, loss trend is a long-term view of a loss inflation. And there are other levers for us to, you know, to account for other sort of loss activity going on that we don't necessarily think is part of long-term trends. So we can change the base year. We can book losses relative to what we see in any particular quarter. And so, you know, I think you heard from Michael in particular. I know your question was about BI, but, you know, you heard from Michael in particular that we did book some losses in PI. We did in BI as well for, you know, severity, think labor and material inflation. So we did see a little bit of that, and that's reflected in our numbers. You know, I think you heard from Dan in his prepared remarks that in terms of social inflation, you know, while I would say what we're seeing maybe is, you know, a little bit better than what we saw a few years ago, but we're assuming that's due to distortion in the data and that hasn't abated at all. So, we continue to account for that. And you mentioned climate change. Climate change is a hard one to think about in any given period because you think about weather patterns over a long period of time. You know, clearly, if you just look at, you know, for the last five years, our CAT experience was worse than what we would have expected. And so, you know, whether that's climate change, whether that's, you know, other factors, you know, think demographic changes, people moving into harm's way, people building larger homes. I mean, there's all sorts of things that are contributing to that. But we do see weather patterns, and we do take weather patterns, you know, into account in our loss picks and our presence.",positive,0.555,neutral,0.655,neutral,0.813,positive,0.928,positive,0.899,positive,0.935,10,0.555,0.0,0.0,0.928,0.899,0.935,4.22,0.0,1.212,6.882,8.557,9.036,0,0,0,0,0,0
TRV,2021,4,2938.957,3033.611,2021-01-20 09:48:25.965000-05:00,2021-01-20 09:48:58.957000-05:00,2021-01-20 09:48:58.957000-05:00,2021-01-20 09:50:33.611000-05:00,QA,Elise Greenspan,Wells Fargo,"Great. And then my second question, Alan, you made the comment that written, you know, written price should outpace lost spend for a while. And I know when you make that comment, you responded to earlier question, right, that you're more looking at, you know, the RPC, so that 9.2% as it relates to trend. But how should we think about, you know, thinking about the gap, I guess, continuing to narrow between that 9 and that 5? And would you expect, when you say sometime, is that a comment pertaining to to all of 2022?",Alan Schnitzer,Chairman and CEO,"You know, as we look out into the future, and this is, you know, always the case, there's nothing unusual about this moment in time, but, you know, the crystal ball gets a little bit hazy sometimes. And so, you know, it's hard for us to be very specific about, you know, how long anything is going to last, any trend is going to last in this business. But when we look at overall pricing, you know, BI in excess of nine, think about where loss trend is, where, you know, we're we're comfortable where the trends are heading. And I shared, as we do from time to time, that, you know, our pricing, you know, ex-workers comp was seven, which is also a historically very strong number. And so, you know, we look at all that and say it's going to continue to, you know, certainly based on our view of estimated loss and continue to contribute to margin expansion. You know, for exactly how long, I don't know. And it's going to vary by line, you know. You know, Greg pointed out, and you can see in the data, we've been getting pretty good price increases for a while now, which has changed our overall return profile and view of rate adequacy. So, you know, from here, some lines will keep going up. Some will go sideways. Some will, you know, the rate of increase will decrease. But we're very comfortable. We execute on a very deliberate basis. We've got the data. We've got the insight. And really importantly, we've got the underwriting expertise at the point of sale to know what we want to do on that marginal account. So it's about getting the right price on the account and either putting it in the portfolio if we don't have it or keeping it if we do. And so we're very comfortable with the execution and what the outlook is.",positive,0.635,neutral,0.597,positive,0.543,positive,0.896,positive,0.894,positive,0.978,11,0.635,0.0,0.543,0.896,0.894,0.978,4.855,0.0,1.755,7.778,9.451,10.014,0,0,0,0,0,0
